Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #595 has been created in Source DC, Host #69
0.1: Broker1: VM #598 has been created in Source DC, Host #70
0.1: Broker1: VM #562 has been created in Source DC, Host #71
0.1: Broker1: VM #585 has been created in Source DC, Host #72
0.1: Broker1: VM #494 has been created in Source DC, Host #73
0.1: Broker1: VM #425 has been created in Source DC, Host #74
0.1: Broker1: VM #125 has been created in Source DC, Host #75
0.1: Broker1: VM #274 has been created in Source DC, Host #76
0.1: Broker1: VM #564 has been created in Source DC, Host #77
0.1: Broker1: VM #157 has been created in Source DC, Host #78
0.1: Broker1: VM #296 has been created in Source DC, Host #79
0.1: Broker1: VM #134 has been created in Source DC, Host #80
0.1: Broker1: VM #114 has been created in Source DC, Host #81
0.1: Broker1: VM #502 has been created in Source DC, Host #82
0.1: Broker1: VM #466 has been created in Source DC, Host #83
0.1: Broker1: VM #358 has been created in Source DC, Host #84
0.1: Broker1: VM #32 has been created in Source DC, Host #85
0.1: Broker1: VM #588 has been created in Source DC, Host #86
0.1: Broker1: VM #392 has been created in Source DC, Host #87
0.1: Broker1: VM #84 has been created in Source DC, Host #88
0.1: Broker1: VM #89 has been created in Source DC, Host #89
0.1: Broker1: VM #498 has been created in Source DC, Host #90
0.1: Broker1: VM #302 has been created in Source DC, Host #91
0.1: Broker1: VM #380 has been created in Source DC, Host #92
0.1: Broker1: VM #209 has been created in Source DC, Host #93
0.1: Broker1: VM #583 has been created in Source DC, Host #94
0.1: Broker1: VM #373 has been created in Source DC, Host #95
0.1: Broker1: VM #133 has been created in Source DC, Host #96
0.1: Broker1: VM #243 has been created in Source DC, Host #97
0.1: Broker1: VM #309 has been created in Source DC, Host #98
0.1: Broker1: VM #159 has been created in Source DC, Host #99
0.1: Broker1: VM #429 has been created in Source DC, Host #100
0.1: Broker1: VM #162 has been created in Source DC, Host #101
0.1: Broker1: VM #109 has been created in Source DC, Host #102
0.1: Broker1: VM #303 has been created in Source DC, Host #103
0.1: Broker1: VM #441 has been created in Source DC, Host #104
0.1: Broker1: VM #529 has been created in Source DC, Host #105
0.1: Broker1: VM #270 has been created in Source DC, Host #106
0.1: Broker1: VM #442 has been created in Source DC, Host #107
0.1: Broker1: VM #328 has been created in Source DC, Host #108
0.1: Broker1: VM #252 has been created in Source DC, Host #109
0.1: Broker1: VM #377 has been created in Source DC, Host #110
0.1: Broker1: VM #214 has been created in Source DC, Host #111
0.1: Broker1: VM #559 has been created in Source DC, Host #112
0.1: Broker1: VM #87 has been created in Source DC, Host #113
0.1: Broker1: VM #90 has been created in Source DC, Host #114
0.1: Broker1: VM #310 has been created in Source DC, Host #115
0.1: Broker1: VM #346 has been created in Source DC, Host #116
0.1: Broker1: VM #376 has been created in Source DC, Host #117
0.1: Broker1: VM #115 has been created in Source DC, Host #118
0.1: Broker1: VM #199 has been created in Source DC, Host #119
0.1: Broker1: VM #445 has been created in Source DC, Host #120
0.1: Broker1: VM #549 has been created in Source DC, Host #121
0.1: Broker1: VM #335 has been created in Source DC, Host #122
0.1: Broker1: VM #173 has been created in Source DC, Host #123
0.1: Broker1: VM #154 has been created in Source DC, Host #124
0.1: Broker1: VM #17 has been created in Source DC, Host #125
0.1: Broker1: VM #454 has been created in Source DC, Host #126
0.1: Broker1: VM #93 has been created in Source DC, Host #127
0.1: Broker1: VM #48 has been created in Source DC, Host #128
0.1: Broker1: VM #219 has been created in Source DC, Host #129
0.1: Broker1: VM #396 has been created in Source DC, Host #130
0.1: Broker1: VM #201 has been created in Source DC, Host #131
0.1: Broker1: VM #163 has been created in Source DC, Host #132
0.1: Broker1: VM #414 has been created in Source DC, Host #133
0.1: Broker1: VM #144 has been created in Source DC, Host #134
0.1: Broker1: VM #446 has been created in Source DC, Host #135
0.1: Broker1: VM #222 has been created in Source DC, Host #136
0.1: Broker1: VM #370 has been created in Source DC, Host #137
0.1: Broker1: VM #100 has been created in Source DC, Host #138
0.1: Broker1: VM #590 has been created in Source DC, Host #139
0.1: Broker1: VM #282 has been created in Source DC, Host #140
0.1: Broker1: VM #92 has been created in Source DC, Host #141
0.1: Broker1: VM #317 has been created in Source DC, Host #142
0.1: Broker1: VM #316 has been created in Source DC, Host #143
0.1: Broker1: VM #492 has been created in Source DC, Host #144
0.1: Broker1: VM #435 has been created in Source DC, Host #145
0.1: Broker1: VM #112 has been created in Source DC, Host #146
0.1: Broker1: VM #196 has been created in Source DC, Host #147
0.1: Broker1: VM #356 has been created in Source DC, Host #148
0.1: Broker1: VM #105 has been created in Source DC, Host #149
0.1: Broker1: VM #10 has been created in Source DC, Host #0
0.1: Broker1: VM #257 has been created in Source DC, Host #1
0.1: Broker1: VM #306 has been created in Source DC, Host #2
0.1: Broker1: VM #45 has been created in Source DC, Host #3
0.1: Broker1: VM #206 has been created in Source DC, Host #4
0.1: Broker1: VM #232 has been created in Source DC, Host #5
0.1: Broker1: VM #343 has been created in Source DC, Host #6
0.1: Broker1: VM #18 has been created in Source DC, Host #7
0.1: Broker1: VM #167 has been created in Source DC, Host #8
0.1: Broker1: VM #88 has been created in Source DC, Host #9
0.1: Broker1: VM #190 has been created in Source DC, Host #10
0.1: Broker1: VM #72 has been created in Source DC, Host #11
0.1: Broker1: VM #265 has been created in Source DC, Host #12
0.1: Broker1: VM #312 has been created in Source DC, Host #13
0.1: Broker1: VM #200 has been created in Source DC, Host #14
0.1: Broker1: VM #91 has been created in Source DC, Host #15
0.1: Broker1: VM #169 has been created in Source DC, Host #16
0.1: Broker1: VM #179 has been created in Source DC, Host #17
0.1: Broker1: VM #1 has been created in Source DC, Host #18
0.1: Broker1: VM #573 has been created in Source DC, Host #19
0.1: Broker1: VM #397 has been created in Source DC, Host #20
0.1: Broker1: VM #563 has been created in Source DC, Host #21
0.1: Broker1: VM #97 has been created in Source DC, Host #22
0.1: Broker1: VM #521 has been created in Source DC, Host #23
0.1: Broker1: VM #404 has been created in Source DC, Host #24
0.1: Broker1: VM #313 has been created in Source DC, Host #25
0.1: Broker1: VM #501 has been created in Source DC, Host #26
0.1: Broker1: VM #247 has been created in Source DC, Host #27
0.1: Broker1: VM #103 has been created in Source DC, Host #28
0.1: Broker1: VM #401 has been created in Source DC, Host #29
